code,description,unit,name,short_unit,source_id,id,dataset_id
mpwhou999i,"Private housing assets are dwellings (including land underlying dwellings) held by private owners (households and foundations). The private sector - in the national accounts sense - includes the personal sector (households) and the non-profit sector (foundations, religious organizations, etc.). In certain countries, availables sources do not allow to decompose the wealth owned by each of these two sub-sectors, and we only provide total net private wealth.
The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.
The population is comprised of individuals of all ages.",,"Private housing assets (total, individuals, all ages) [mpwhou999i]",,0,910,0
mpwlan999i,"Private land underlying dwellings is land on which the places of residence held by private owners (households and foundations) are built.  The private sector - in the national accounts sense - includes the personal sector (households) and the non-profit sector (foundations, religious organizations, etc.). In certain countries, availables sources do not allow to decompose the wealth owned by each of these two sub-sectors, and we only provide total net private wealth.
The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.
The population is comprised of individuals of all ages.",,"Private land underlying dwellings (total, individuals, all ages) [mpwlan999i]",,0,911,0
mpwnat999i,"Private natural capital corresponds to natural assets (minerals, energy and other environmental resources, excluding agricultural land and land underlying dwellings and other buildings) held by private owners (households and foundations). The private sector - in the national accounts sense - includes the personal sector (households) and the non-profit sector (foundations, religious organizations, etc.). In certain countries, availables sources do not allow to decompose the wealth owned by each of these two sub-sectors, and we only provide total net private wealth.
The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.
The population is comprised of individuals of all ages.",,"Private natural capital (total, individuals, all ages) [mpwnat999i]",,7,912,0
mpwnfa999i,"Private non-financial assets include housing, land and all other domestic material and immaterial assets (machinery, equipment, patents, etc.) held directly by private owners (households and foundations), as opposed to non-financial assets owned indirectly through financial assets (equities, bonds, etc. in corporations holding non-financial assets).  The private sector - in the national accounts sense - includes the personal sector (households) and the non-profit sector (foundations, religious organizations, etc.). In certain countries, availables sources do not allow to decompose the wealth owned by each of these two sub-sectors, and we only provide total net private wealth.
The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.
The population is comprised of individuals of all ages.",,"Private non-financial assets (total, individuals, all ages) [mpwnfa999i]",,0,913,0
mpwodk999i,"Other domestic private capital includes all non-financial assets held by private owners (households and foundations), except housing assets and agricultural land: machinery, equipment, patents, etc.  The private sector - in the national accounts sense - includes the personal sector (households) and the non-profit sector (foundations, religious organizations, etc.). In certain countries, availables sources do not allow to decompose the wealth owned by each of these two sub-sectors, and we only provide total net private wealth.
The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.
The population is comprised of individuals of all ages.",,"Other domestic private capital (total, individuals, all ages) [mpwodk999i]",,0,914,0
mpwoff999i,"Private offshore wealth is wealth held in offshore centers by private owners (households and foundations).  The private sector - in the national accounts sense - includes the personal sector (households) and the non-profit sector (foundations, religious organizations, etc.). In certain countries, availables sources do not allow to decompose the wealth owned by each of these two sub-sectors, and we only provide total net private wealth.
The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.
The population is comprised of individuals of all ages.",,"Private offshore wealth (total, individuals, all ages) [mpwoff999i]",,0,915,0
mpwpen999i,"Private pension funds & life insurance are pension funds and life insurance held by private owners (households and foundations). The private sector - in the national accounts sense - includes the personal sector (households) and the non-profit sector (foundations, religious organizations, etc.). In certain countries, availables sources do not allow to decompose the wealth owned by each of these two sub-sectors, and we only provide total net private wealth.
The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.
The population is comprised of individuals of all ages.",,"Private pension funds & life insurance (total, individuals, all ages) [mpwpen999i]",,0,916,0
mrecgo999i,"The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.
The population is comprised of individuals of all ages.",,"Recreation, culture and religion (total, individuals, all ages) [mrecgo999i]",,0,917,0
msaggo999i,"The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.
The population is comprised of individuals of all ages.",,"Gross savings of the general government (total, individuals, all ages) [msaggo999i]",,0,918,0
msaghn999i,"The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.
The population is comprised of individuals of all ages.",,"Gross savings of households and NPISH (total, individuals, all ages) [msaghn999i]",,0,919,0
msagho999i,"The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.
The population is comprised of individuals of all ages.",,"Gross savings of households (total, individuals, all ages) [msagho999i]",,0,920,0
msagnp999i,"The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.
The population is comprised of individuals of all ages.",,"Gross savings of NPISH (total, individuals, all ages) [msagnp999i]",,0,921,0
msavgo999i,"The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.
The population is comprised of individuals of all ages.",,"Net savings of the general government (total, individuals, all ages) [msavgo999i]",,0,922,0
msavhn999i,"The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.
The population is comprised of individuals of all ages.",,"Net savings of households and NPISH (total, individuals, all ages) [msavhn999i]",,0,923,0
msavho999i,"The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.
The population is comprised of individuals of all ages.",,"Net savings of households (total, individuals, all ages) [msavho999i]",,0,924,0
msavig999i,"The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.
The population is comprised of individuals of all ages.",,"Gross national savings (total, individuals, all ages) [msavig999i]",,0,925,0
msavin999i,"The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.
The population is comprised of individuals of all ages.",,"Net national savings (total, individuals, all ages) [msavin999i]",,0,926,0
msavnp999i,"The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.
The population is comprised of individuals of all ages.",,"Net savings of NPISH (total, individuals, all ages) [msavnp999i]",,0,927,0
msecco999i,"The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.
The population is comprised of individuals of all ages.",,"Net secondary income/Net saving of corporations (total, individuals, all ages) [msecco999i]",,0,928,0
msecfc999i,"The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.
The population is comprised of individuals of all ages.",,"Net secondary income/Net saving of financial corporations (total, individuals, all ages) [msecfc999i]",,0,929,0
msecgo999i,"The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.
The population is comprised of individuals of all ages.",,"Net secondary income of the general government (total, individuals, all ages) [msecgo999i]",,0,930,0
msechn999i,"The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.
The population is comprised of individuals of all ages.",,"Net secondary income of households and NPISH (total, individuals, all ages) [msechn999i]",,0,931,0
msecho999i,"The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.
The population is comprised of individuals of all ages.",,"Net secondary income of households (total, individuals, all ages) [msecho999i]",,0,932,0
msecnf999i,"The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.
The population is comprised of individuals of all ages.",,"Net secondary income/Net saving of non-financial corporations (total, individuals, all ages) [msecnf999i]",,0,933,0
msecnp999i,"The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.
The population is comprised of individuals of all ages.",,"Net secondary income of NPISH (total, individuals, all ages) [msecnp999i]",,0,934,0
msegco999i,"The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.
The population is comprised of individuals of all ages.",,"Gross secondary income/Gross saving of corporations (total, individuals, all ages) [msegco999i]",,0,935,0
msegfc999i,"The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.
The population is comprised of individuals of all ages.",,"Gross secondary income/Gross saving of financial corporations (total, individuals, all ages) [msegfc999i]",,0,936,0
mseggo999i,"The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.
The population is comprised of individuals of all ages.",,"Gross secondary income of the general government (total, individuals, all ages) [mseggo999i]",,0,937,0
mseghn999i,"The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.
The population is comprised of individuals of all ages.",,"Gross secondary income of households and NPISH (total, individuals, all ages) [mseghn999i]",,0,938,0
msegho999i,"The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.
The population is comprised of individuals of all ages.",,"Gross secondary income of households (total, individuals, all ages) [msegho999i]",,0,939,0
msegnf999i,"The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.
The population is comprised of individuals of all ages.",,"Gross secondary income/Gross saving of non-financial corporations (total, individuals, all ages) [msegnf999i]",,0,940,0
msegnp999i,"The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.
The population is comprised of individuals of all ages.",,"Gross secondary income of NPISH (total, individuals, all ages) [msegnp999i]",,0,941,0
msopgo999i,"The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.
The population is comprised of individuals of all ages.",,"Social protection (total, individuals, all ages) [msopgo999i]",,0,942,0
mspigo999i,"The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.
The population is comprised of individuals of all ages.",,"Subsidies on production and imports (total, individuals, all ages) [mspigo999i]",,0,943,0
msprgo999i,"The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.
The population is comprised of individuals of all ages.",,"Subsidies on products (total, individuals, all ages) [msprgo999i]",,0,944,0
mssbco999i,"The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.
The population is comprised of individuals of all ages.",,"Social benefits from private employer social insurance (total, individuals, all ages) [mssbco999i]",,0,945,0
mssbfc999i,"The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.
The population is comprised of individuals of all ages.",,"Social benefits from private employer social insurance (total, individuals, all ages) [mssbfc999i]",,0,946,0
mssbgo999i,"The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.
The population is comprised of individuals of all ages.",,"Social benefits other than social transfers in kind (total, individuals, all ages) [mssbgo999i]",,0,947,0
mssbhn999i,"The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.
The population is comprised of individuals of all ages.",,"Social benefits other than social transfers in kind (total, individuals, all ages) [mssbhn999i]",,0,948,0
mssbho999i,"The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.
The population is comprised of individuals of all ages.",,"Social benefits other than social transfers in kind (total, individuals, all ages) [mssbho999i]",,0,949,0
mssbnf999i,"The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.
The population is comprised of individuals of all ages.",,"Social benefits from private employer social insurance (total, individuals, all ages) [mssbnf999i]",,0,950,0
mssbnp999i,"The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.
The population is comprised of individuals of all ages.",,"Social benefits other than social transfers in kind (total, individuals, all ages) [mssbnp999i]",,0,951,0
msscco999i,"The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.
The population is comprised of individuals of all ages.",,"Social contributions to private employer social insurance (total, individuals, all ages) [msscco999i]",,0,952,0
msscfc999i,"The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.
The population is comprised of individuals of all ages.",,"Social contributions to private employer social insurance (total, individuals, all ages) [msscfc999i]",,0,953,0
msscgo999i,"The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.
The population is comprised of individuals of all ages.",,"Social contributions (total, individuals, all ages) [msscgo999i]",,0,954,0
msschn999i,"The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.
The population is comprised of individuals of all ages.",,"Social contributions (total, individuals, all ages) [msschn999i]",,0,955,0
msscho999i,"The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.
The population is comprised of individuals of all ages.",,"Social contributions (total, individuals, all ages) [msscho999i]",,0,956,0
msscnf999i,"The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.
The population is comprised of individuals of all ages.",,"Social contributions to private employer social insurance (total, individuals, all ages) [msscnf999i]",,0,957,0
msscnp999i,"The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.
The population is comprised of individuals of all ages.",,"Social contributions (total, individuals, all ages) [msscnp999i]",,0,958,0
mtaxco999i,"The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.
The population is comprised of individuals of all ages.",,"Corporate tax (total, individuals, all ages) [mtaxco999i]",,0,959,0
mtaxfc999i,"The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.
The population is comprised of individuals of all ages.",,"Corporate tax (total, individuals, all ages) [mtaxfc999i]",,0,960,0
mtaxgo999i,"The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.
The population is comprised of individuals of all ages.",,"Direct taxes (total, individuals, all ages) [mtaxgo999i]",,0,961,0
mtaxhn999i,"The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.
The population is comprised of individuals of all ages.",,"Direct taxes (total, individuals, all ages) [mtaxhn999i]",,0,962,0
mtaxho999i,"The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.
The population is comprised of individuals of all ages.",,"Direct taxes (total, individuals, all ages) [mtaxho999i]",,0,963,0
mtaxnf999i,"The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.
The population is comprised of individuals of all ages.",,"Corporate tax (total, individuals, all ages) [mtaxnf999i]",,0,964,0
mtaxnp999i,"The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.
The population is comprised of individuals of all ages.",,"Direct taxes (total, individuals, all ages) [mtaxnp999i]",,0,965,0
mtaxnx999i,"The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.
The population is comprised of individuals of all ages.",,"Foreign subsidies less taxes on production and imports (total, individuals, all ages) [mtaxnx999i]",,0,966,0
mtiwgo999i,"The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.
The population is comprised of individuals of all ages.",,"Direct taxes on income and wealth (total, individuals, all ages) [mtiwgo999i]",,0,967,0
mtiwhn999i,"The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.
The population is comprised of individuals of all ages.",,"Personal taxes on income and wealth (total, individuals, all ages) [mtiwhn999i]",,0,968,0
mtiwho999i,"The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.
The population is comprised of individuals of all ages.",,"Personal taxes on income and wealth (total, individuals, all ages) [mtiwho999i]",,0,969,0
mtiwnp999i,"The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.
The population is comprised of individuals of all ages.",,"Personal taxes on income and wealth (total, individuals, all ages) [mtiwnp999i]",,0,970,0
mtpigo999i,"The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.
The population is comprised of individuals of all ages.",,"Taxes on production and imports (total, individuals, all ages) [mtpigo999i]",,0,971,0
mtprgo999i,"The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.
The population is comprised of individuals of all ages.",,"Taxes on products (total, individuals, all ages) [mtprgo999i]",,0,972,0
npopem999i,"Number of employed individuals.
The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.
The population is comprised of individuals of all ages.",,"Employed population (population, individuals, all ages) [npopem999i]",,0,973,0
npopul001f,"Number of individuals in a group.
The population looked at is comprised of female individuals only.
The population is comprised of individuals of in the 0 to 4 age group.",,"Population (population, female, 0 to 4) [npopul001f]",,0,974,0
npopul001i,"Number of individuals in a group.
The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.
The population is comprised of individuals of in the 0 to 4 age group.",,"Population (population, individuals, 0 to 4) [npopul001i]",,0,975,0
npopul001m,"Number of individuals in a group.
The population looked at is comprised of male individuals only.
The population is comprised of individuals of in the 0 to 4 age group.",,"Population (population, male, 0 to 4) [npopul001m]",,0,976,0
npopul051f,"Number of individuals in a group.
The population looked at is comprised of female individuals only.
The population is comprised of individuals of in the 5 to 9 age group.",,"Population (population, female, 5 to 9) [npopul051f]",,0,977,0
npopul051i,"Number of individuals in a group.
The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.
The population is comprised of individuals of in the 5 to 9 age group.",,"Population (population, individuals, 5 to 9) [npopul051i]",,0,978,0
npopul051m,"Number of individuals in a group.
The population looked at is comprised of male individuals only.
The population is comprised of individuals of in the 5 to 9 age group.",,"Population (population, male, 5 to 9) [npopul051m]",,0,979,0
npopul101f,"Number of individuals in a group.
The population looked at is comprised of female individuals only.
The population is comprised of individuals of in the 10 to 14 age group.",,"Population (population, female, 10 to 14) [npopul101f]",,0,980,0
npopul101i,"Number of individuals in a group.
The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.
The population is comprised of individuals of in the 10 to 14 age group.",,"Population (population, individuals, 10 to 14) [npopul101i]",,0,981,0
npopul101m,"Number of individuals in a group.
The population looked at is comprised of male individuals only.
The population is comprised of individuals of in the 10 to 14 age group.",,"Population (population, male, 10 to 14) [npopul101m]",,0,982,0
npopul111f,"Number of individuals in a group.
The population looked at is comprised of female individuals only.
The population is comprised of individuals over age 99.",,"Population (population, female, 100+) [npopul111f]",,0,983,0
npopul111i,"Number of individuals in a group.
The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.
The population is comprised of individuals over age 99.",,"Population (population, individuals, 100+) [npopul111i]",,0,984,0
npopul111m,"Number of individuals in a group.
The population looked at is comprised of male individuals only.
The population is comprised of individuals over age 99.",,"Population (population, male, 100+) [npopul111m]",,0,985,0
npopul151f,"Number of individuals in a group.
The population looked at is comprised of female individuals only.
The population is comprised of individuals of in the 15 to 19 age group.",,"Population (population, female, 15 to 19) [npopul151f]",,0,986,0
npopul151i,"Number of individuals in a group.
The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.
The population is comprised of individuals of in the 15 to 19 age group.",,"Population (population, individuals, 15 to 19) [npopul151i]",,0,987,0
npopul151m,"Number of individuals in a group.
The population looked at is comprised of male individuals only.
The population is comprised of individuals of in the 15 to 19 age group.",,"Population (population, male, 15 to 19) [npopul151m]",,0,988,0
npopul201f,"Number of individuals in a group.
The population looked at is comprised of female individuals only.
The population is comprised of individuals of in the 20 to 24 age group.",,"Population (population, female, 20 to 24) [npopul201f]",,0,989,0
npopul201i,"Number of individuals in a group.
The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.
The population is comprised of individuals of in the 20 to 24 age group.",,"Population (population, individuals, 20 to 24) [npopul201i]",,0,990,0
npopul201m,"Number of individuals in a group.
The population looked at is comprised of male individuals only.
The population is comprised of individuals of in the 20 to 24 age group.",,"Population (population, male, 20 to 24) [npopul201m]",,0,991,0
npopul202f,"Number of individuals in a group.
The population looked at is comprised of female individuals only.
The population is comprised of individuals of in the 20 to 29 age group.",,"Population (population, female, 20 to 29) [npopul202f]",,0,992,0
npopul202i,"Number of individuals in a group.
The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.
The population is comprised of individuals of in the 20 to 29 age group.",,"Population (population, individuals, 20 to 29) [npopul202i]",,0,993,0
npopul202m,"Number of individuals in a group.
The population looked at is comprised of male individuals only.
The population is comprised of individuals of in the 20 to 29 age group.",,"Population (population, male, 20 to 29) [npopul202m]",,0,994,0
npopul251f,"Number of individuals in a group.
The population looked at is comprised of female individuals only.
The population is comprised of individuals of in the 25 to 29 age group.",,"Population (population, female, 25 to 29) [npopul251f]",,0,995,0
npopul251i,"Number of individuals in a group.
The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.
The population is comprised of individuals of in the 25 to 29 age group.",,"Population (population, individuals, 25 to 29) [npopul251i]",,0,996,0
npopul251m,"Number of individuals in a group.
The population looked at is comprised of male individuals only.
The population is comprised of individuals of in the 25 to 29 age group.",,"Population (population, male, 25 to 29) [npopul251m]",,0,997,0
npopul301f,"Number of individuals in a group.
The population looked at is comprised of female individuals only.
The population is comprised of individuals of in the 30 to 34 age group.",,"Population (population, female, 30 to 34) [npopul301f]",,0,998,0
npopul301i,"Number of individuals in a group.
The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.
The population is comprised of individuals of in the 30 to 34 age group.",,"Population (population, individuals, 30 to 34) [npopul301i]",,0,999,0
npopul301m,"Number of individuals in a group.
The population looked at is comprised of male individuals only.
The population is comprised of individuals of in the 30 to 34 age group.",,"Population (population, male, 30 to 34) [npopul301m]",,0,1000,0
npopul302f,"Number of individuals in a group.
The population looked at is comprised of female individuals only.
The population is comprised of individuals of in the 30 to 39 age group.",,"Population (population, female, 30 to 39) [npopul302f]",,0,1001,0
npopul302i,"Number of individuals in a group.
The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.
The population is comprised of individuals of in the 30 to 39 age group.",,"Population (population, individuals, 30 to 39) [npopul302i]",,0,1002,0
npopul302m,"Number of individuals in a group.
The population looked at is comprised of male individuals only.
The population is comprised of individuals of in the 30 to 39 age group.",,"Population (population, male, 30 to 39) [npopul302m]",,0,1003,0
npopul351f,"Number of individuals in a group.
The population looked at is comprised of female individuals only.
The population is comprised of individuals of in the 35 to 39 age group.",,"Population (population, female, 35 to 39) [npopul351f]",,0,1004,0
npopul351i,"Number of individuals in a group.
The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.
The population is comprised of individuals of in the 35 to 39 age group.",,"Population (population, individuals, 35 to 39) [npopul351i]",,0,1005,0
npopul351m,"Number of individuals in a group.
The population looked at is comprised of male individuals only.
The population is comprised of individuals of in the 35 to 39 age group.",,"Population (population, male, 35 to 39) [npopul351m]",,0,1006,0
npopul401f,"Number of individuals in a group.
The population looked at is comprised of female individuals only.
The population is comprised of individuals of in the 40 to 44 age group.",,"Population (population, female, 40 to 44) [npopul401f]",,0,1007,0
npopul401i,"Number of individuals in a group.
The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.
The population is comprised of individuals of in the 40 to 44 age group.",,"Population (population, individuals, 40 to 44) [npopul401i]",,0,1008,0
npopul401m,"Number of individuals in a group.
The population looked at is comprised of male individuals only.
The population is comprised of individuals of in the 40 to 44 age group.",,"Population (population, male, 40 to 44) [npopul401m]",,0,1009,0
npopul402f,"Number of individuals in a group.
The population looked at is comprised of female individuals only.
The population is comprised of individuals of in the 40 to 49  age group.",,"Population (population, female, 40 to 49 ) [npopul402f]",,0,1010,0
npopul402i,"Number of individuals in a group.
The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.
The population is comprised of individuals of in the 40 to 49  age group.",,"Population (population, individuals, 40 to 49 ) [npopul402i]",,0,1011,0
npopul402m,"Number of individuals in a group.
The population looked at is comprised of male individuals only.
The population is comprised of individuals of in the 40 to 49  age group.",,"Population (population, male, 40 to 49 ) [npopul402m]",,0,1012,0
npopul451f,"Number of individuals in a group.
The population looked at is comprised of female individuals only.
The population is comprised of individuals of in the 45 to 49 age group.",,"Population (population, female, 45 to 49) [npopul451f]",,0,1013,0
npopul451i,"Number of individuals in a group.
The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.
The population is comprised of individuals of in the 45 to 49 age group.",,"Population (population, individuals, 45 to 49) [npopul451i]",,0,1014,0
npopul451m,"Number of individuals in a group.
The population looked at is comprised of male individuals only.
The population is comprised of individuals of in the 45 to 49 age group.",,"Population (population, male, 45 to 49) [npopul451m]",,0,1015,0
npopul501f,"Number of individuals in a group.
The population looked at is comprised of female individuals only.
The population is comprised of individuals of in the 50 to 54 age group.",,"Population (population, female, 50 to 54) [npopul501f]",,0,1016,0
npopul501i,"Number of individuals in a group.
The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.
The population is comprised of individuals of in the 50 to 54 age group.",,"Population (population, individuals, 50 to 54) [npopul501i]",,0,1017,0
npopul501m,"Number of individuals in a group.
The population looked at is comprised of male individuals only.
The population is comprised of individuals of in the 50 to 54 age group.",,"Population (population, male, 50 to 54) [npopul501m]",,0,1018,0
npopul502f,"Number of individuals in a group.
The population looked at is comprised of female individuals only.
The population is comprised of individuals of in the 50 to 59 age group.",,"Population (population, female, 50 to 59) [npopul502f]",,0,1019,0
npopul502i,"Number of individuals in a group.
The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.
The population is comprised of individuals of in the 50 to 59 age group.",,"Population (population, individuals, 50 to 59) [npopul502i]",,0,1020,0
npopul502m,"Number of individuals in a group.
The population looked at is comprised of male individuals only.
The population is comprised of individuals of in the 50 to 59 age group.",,"Population (population, male, 50 to 59) [npopul502m]",,0,1021,0
npopul551f,"Number of individuals in a group.
The population looked at is comprised of female individuals only.
The population is comprised of individuals of in the 55 to 59 age group.",,"Population (population, female, 55 to 59) [npopul551f]",,0,1022,0
npopul551i,"Number of individuals in a group.
The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.
The population is comprised of individuals of in the 55 to 59 age group.",,"Population (population, individuals, 55 to 59) [npopul551i]",,0,1023,0
npopul551m,"Number of individuals in a group.
The population looked at is comprised of male individuals only.
The population is comprised of individuals of in the 55 to 59 age group.",,"Population (population, male, 55 to 59) [npopul551m]",,0,1024,0
npopul601f,"Number of individuals in a group.
The population looked at is comprised of female individuals only.
The population is comprised of individuals of in the 60 to 64 age group.",,"Population (population, female, 60 to 64) [npopul601f]",,0,1025,0
npopul601i,"Number of individuals in a group.
The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.
The population is comprised of individuals of in the 60 to 64 age group.",,"Population (population, individuals, 60 to 64) [npopul601i]",,0,1026,0
npopul601m,"Number of individuals in a group.
The population looked at is comprised of male individuals only.
The population is comprised of individuals of in the 60 to 64 age group.",,"Population (population, male, 60 to 64) [npopul601m]",,0,1027,0
npopul602f,"Number of individuals in a group.
The population looked at is comprised of female individuals only.
The population is comprised of individuals of in the 60 to 69 age group.",,"Population (population, female, 60 to 69) [npopul602f]",,0,1028,0
npopul602i,"Number of individuals in a group.
The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.
The population is comprised of individuals of in the 60 to 69 age group.",,"Population (population, individuals, 60 to 69) [npopul602i]",,0,1029,0
npopul602m,"Number of individuals in a group.
The population looked at is comprised of male individuals only.
The population is comprised of individuals of in the 60 to 69 age group.",,"Population (population, male, 60 to 69) [npopul602m]",,0,1030,0
npopul651f,"Number of individuals in a group.
The population looked at is comprised of female individuals only.
The population is comprised of individuals of in the 65 to 69 age group.",,"Population (population, female, 65 to 69) [npopul651f]",,0,1031,0
npopul651i,"Number of individuals in a group.
The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.
The population is comprised of individuals of in the 65 to 69 age group.",,"Population (population, individuals, 65 to 69) [npopul651i]",,0,1032,0
npopul651m,"Number of individuals in a group.
The population looked at is comprised of male individuals only.
The population is comprised of individuals of in the 65 to 69 age group.",,"Population (population, male, 65 to 69) [npopul651m]",,0,1033,0
npopul701f,"Number of individuals in a group.
The population looked at is comprised of female individuals only.
The population is comprised of individuals of in the 70 to 74 age group.",,"Population (population, female, 70 to 74) [npopul701f]",,0,1034,0
npopul701i,"Number of individuals in a group.
The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.
The population is comprised of individuals of in the 70 to 74 age group.",,"Population (population, individuals, 70 to 74) [npopul701i]",,0,1035,0
npopul701m,"Number of individuals in a group.
The population looked at is comprised of male individuals only.
The population is comprised of individuals of in the 70 to 74 age group.",,"Population (population, male, 70 to 74) [npopul701m]",,0,1036,0
npopul702f,"Number of individuals in a group.
The population looked at is comprised of female individuals only.
The population is comprised of individuals of in the 70 to 79 age group.",,"Population (population, female, 70 to 79) [npopul702f]",,0,1037,0
npopul702i,"Number of individuals in a group.
The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.
The population is comprised of individuals of in the 70 to 79 age group.",,"Population (population, individuals, 70 to 79) [npopul702i]",,0,1038,0
npopul702m,"Number of individuals in a group.
The population looked at is comprised of male individuals only.
The population is comprised of individuals of in the 70 to 79 age group.",,"Population (population, male, 70 to 79) [npopul702m]",,0,1039,0
