name,unit,dataset_id,id
"Youth illiterate population, 15-24 years, male (number)",,19,3054
"Adult illiterate population, 15+ years, both sexes (number)",,19,3055
"Adult illiterate population, 15+ years, female (number)",,19,3056
"Adult illiterate population, 15+ years, male (number)",,19,3057
"Elderly illiterate population, 65+ years, both sexes (number)",,19,3058
"Elderly illiterate population, 65+ years, female (number)",,19,3059
"Elderly illiterate population, 65+ years, male (number)",,19,3060
"Youth illiterate population, 15-24 years, % female",,19,3061
"Adult illiterate population, 15+ years, % female",,19,3062
"Elderly illiterate population, 65+ years, % female",,19,3063
"Adult literacy rate, population 15+ years, gender parity index (GPI)",,19,3064
"Literacy rate, population 25-64 years, both sexes (%)",,19,3065
"Literacy rate, population 25-64 years, female (%)",,19,3066
"Literacy rate, population 25-64 years, gender parity index (GPI)",,19,3067
"Literacy rate, population 25-64 years, male (%)",,19,3068
"Elderly literacy rate, population 65+ years, both sexes (%)",,19,3069
"Elderly literacy rate, population 65+ years, female (%)",,19,3070
"Elderly literacy rate, population 65+ years, gender parity index (GPI)",,19,3071
"Elderly literacy rate, population 65+ years, male (%)",,19,3072
"Net flow of internationally mobile students (inbound - outbound), both sexes (number)",,23,3073
"Net flow ratio of internationally mobile students (inbound - outbound), both sexes (%)",,23,3074
"Total inbound internationally mobile students, female (number)",,23,3075
"Total inbound internationally mobile students, both sexes (number)",,23,3076
"Inbound mobility rate, both sexes (%)",,23,3077
"Inbound mobility rate, female (%)",,23,3078
"Inbound mobility rate, male (%)",,23,3079
"UIS: Net attendance rate, primary, both sexes (%)",,1,3080
"UIS: Net attendance rate, primary, female (%)",,1,3081
"UIS: Net attendance rate, primary, gender parity index (GPI)",,1,3082
"UIS: Net attendance rate, primary, male (%)",,1,3083
"UIS: Net attendance rate, primary, poorest quintile, both sexes (%)",,1,3084
"UIS: Net attendance rate, primary, poorest quintile, female (%)",,1,3085
"UIS: Net attendance rate, primary, poorest quintile, gender parity index (GPI)",,1,3086
"UIS: Net attendance rate, primary, poorest quintile, male (%)",,1,3087
"UIS: Net attendance rate, primary, second quintile, both sexes (%)",,1,3088
"UIS: Net attendance rate, primary, second quintile, female (%)",,1,3089
"UIS: Net attendance rate, primary, second quintile, gender parity index (GPI)",,1,3090
"UIS: Net attendance rate, primary, second quintile, male (%)",,1,3091
"UIS: Net attendance rate, primary, middle quintile, both sexes (%)",,1,3092
"UIS: Net attendance rate, primary, middle quintile, female (%)",,1,3093
"UIS: Net attendance rate, primary, middle quintile, gender parity index (GPI)",,1,3094
"UIS: Net attendance rate, primary, middle quintile, male (%)",,1,3095
"UIS: Net attendance rate, primary, fourth quintile, both sexes (%)",,1,3096
"UIS: Net attendance rate, primary, fourth quintile, female (%)",,1,3097
"UIS: Net attendance rate, primary, fourth quintile, gender parity index (GPI)",,1,3098
"UIS: Net attendance rate, primary, fourth quintile, male (%)",,1,3099
"UIS: Net attendance rate, primary, richest quintile, both sexes (%)",,1,3100
"UIS: Net attendance rate, primary, richest quintile, female (%)",,1,3101
"UIS: Net attendance rate, primary, richest quintile, gender parity index (GPI)",,1,3102
"UIS: Net attendance rate, primary, richest quintile, male (%)",,1,3103
"UIS: Net attendance rate, primary, rural, both sexes (%)",,1,3104
"UIS: Net attendance rate, primary, rural, female (%)",,1,3105
"UIS: Net attendance rate, primary, rural, gender parity index (GPI)",,1,3106
"UIS: Net attendance rate, primary, rural, male (%)",,1,3107
"UIS: Net attendance rate, primary, urban, both sexes (%)",,1,3108
"UIS: Net attendance rate, primary, urban, female (%)",,1,3109
"UIS: Net attendance rate, primary, urban, gender parity index (GPI)",,1,3110
"UIS: Net attendance rate, primary, urban, male (%)",,1,3111
"UIS: Net attendance rate, lower secondary, both sexes (%)",,1,3112
"UIS: Net attendance rate, lower secondary, female (%)",,1,3113
"UIS: Net attendance rate, lower secondary, gender parity index (GPI)",,1,3114
"UIS: Net attendance rate, lower secondary, male (%)",,1,3115
"UIS: Net attendance rate, lower secondary, poorest quintile, both sexes (%)",,1,3116
"UIS: Net attendance rate, lower secondary, poorest quintile, female (%)",,1,3117
"UIS: Net attendance rate, lower secondary, poorest quintile, gender parity index (GPI)",,1,3118
"UIS: Net attendance rate, lower secondary, poorest quintile, male (%)",,1,3119
"UIS: Net attendance rate, lower secondary, second quintile, both sexes (%)",,1,3120
"UIS: Net attendance rate, lower secondary, second quintile, female (%)",,1,3121
"UIS: Net attendance rate, lower secondary, second quintile, gender parity index (GPI)",,1,3122
"UIS: Net attendance rate, lower secondary, second quintile, male (%)",,1,3123
"UIS: Net attendance rate, lower secondary, middle quintile, both sexes (%)",,1,3124
"UIS: Net attendance rate, lower secondary, middle quintile, female (%)",,1,3125
"UIS: Net attendance rate, lower secondary, middle quintile, gender parity index (GPI)",,1,3126
"UIS: Net attendance rate, lower secondary, middle quintile, male (%)",,1,3127
"UIS: Net attendance rate, lower secondary, fourth quintile, both sexes (%)",,1,3128
"UIS: Net attendance rate, lower secondary, fourth quintile, female (%)",,1,3129
"UIS: Net attendance rate, lower secondary, fourth quintile, gender parity index (GPI)",,1,3130
"UIS: Net attendance rate, lower secondary, fourth quintile, male (%)",,1,3131
"UIS: Net attendance rate, lower secondary, richest quintile, both sexes (%)",,1,3132
"UIS: Net attendance rate, lower secondary, richest quintile, female (%)",,1,3133
"UIS: Net attendance rate, lower secondary, richest quintile, gender parity index (GPI)",,1,3134
"UIS: Net attendance rate, lower secondary, richest quintile, male (%)",,1,3135
"UIS: Net attendance rate, lower secondary, rural, both sexes (%)",,1,3136
"UIS: Net attendance rate, lower secondary, rural, female (%)",,1,3137
"UIS: Net attendance rate, lower secondary, rural, gender parity index (GPI)",,1,3138
"UIS: Net attendance rate, lower secondary, rural, male (%)",,1,3139
"UIS: Net attendance rate, lower secondary, urban, both sexes (%)",,1,3140
"UIS: Net attendance rate, lower secondary, urban, female (%)",,1,3141
"UIS: Net attendance rate, lower secondary, urban, gender parity index (GPI)",,1,3142
"UIS: Net attendance rate, lower secondary, urban, male (%)",,1,3143
"UIS: Adjusted net attendance rate, primary, both sexes (%)",,1,3144
"UIS: Adjusted net attendance rate, primary, female (%)",,1,3145
"UIS: Adjusted net attendance rate, primary, gender parity index (GPI)",,1,3146
"UIS: Adjusted net attendance rate, primary, male (%)",,1,3147
"UIS: Adjusted net attendance rate, primary, poorest quintile, both sexes (%)",,1,3148
"UIS: Adjusted net attendance rate, primary, poorest quintile, female (%)",,1,3149
"UIS: Adjusted net attendance rate, primary, poorest quintile, gender parity index (GPI)",,1,3150
"UIS: Adjusted net attendance rate, primary, poorest quintile, male (%)",,1,3151
"UIS: Adjusted net attendance rate, primary, second quintile, both sexes (%)",,1,3152
"UIS: Adjusted net attendance rate, primary, second quintile, female (%)",,1,3153
"UIS: Adjusted net attendance rate, primary, second quintile, gender parity index (GPI)",,1,3154
"UIS: Adjusted net attendance rate, primary, second quintile, male (%)",,1,3155
"UIS: Adjusted net attendance rate, primary, middle quintile, both sexes (%)",,1,3156
"UIS: Adjusted net attendance rate, primary, middle quintile, female (%)",,1,3157
"UIS: Adjusted net attendance rate, primary, middle quintile, gender parity index (GPI)",,1,3158
"UIS: Adjusted net attendance rate, primary, middle quintile, male (%)",,1,3159
"UIS: Adjusted net attendance rate, primary, fourth quintile, both sexes (%)",,1,3160
"UIS: Adjusted net attendance rate, primary, fourth quintile, female (%)",,1,3161
"UIS: Adjusted net attendance rate, primary, fourth quintile, gender parity index (GPI)",,1,3162
"UIS: Adjusted net attendance rate, primary, fourth quintile, male (%)",,1,3163
"UIS: Adjusted net attendance rate, primary, richest quintile, both sexes (%)",,1,3164
"UIS: Adjusted net attendance rate, primary, richest quintile, female (%)",,1,3165
"UIS: Adjusted net attendance rate, primary, richest quintile, gender parity index (GPI)",,1,3166
"UIS: Adjusted net attendance rate, primary, richest quintile, male (%)",,1,3167
"UIS: Adjusted net attendance rate, primary, rural, both sexes (%)",,1,3168
"UIS: Adjusted net attendance rate, primary, rural, female (%)",,1,3169
"UIS: Adjusted net attendance rate, primary, rural, gender parity index (GPI)",,1,3170
"UIS: Adjusted net attendance rate, primary, rural, male (%)",,1,3171
"UIS: Adjusted net attendance rate, primary, urban, both sexes (%)",,1,3172
"UIS: Adjusted net attendance rate, primary, urban, female (%)",,1,3173
"UIS: Adjusted net attendance rate, primary, urban, gender parity index (GPI)",,1,3174
"UIS: Adjusted net attendance rate, primary, urban, male (%)",,1,3175
"UIS: Total net attendance rate, lower secondary, both sexes (%)",,1,3176
"UIS: Total net attendance rate, lower secondary, female (%)",,1,3177
"UIS: Total net attendance rate, lower secondary, gender parity index (GPI)",,1,3178
"UIS: Total net attendance rate, lower secondary, male (%)",,1,3179
"UIS: Total net attendance rate, lower secondary, poorest quintile, both sexes (%)",,1,3180
"UIS: Total net attendance rate, lower secondary, poorest quintile, female (%)",,1,3181
"UIS: Total net attendance rate, lower secondary, poorest quintile, gender parity index (GPI)",,1,3182
"UIS: Total net attendance rate, lower secondary, poorest quintile, male (%)",,1,3183
"UIS: Total net attendance rate, lower secondary, second quintile, both sexes (%)",,1,3184
"UIS: Total net attendance rate, lower secondary, second quintile, female (%)",,1,3185
"UIS: Total net attendance rate, lower secondary, second quintile, gender parity index (GPI)",,1,3186
"UIS: Total net attendance rate, lower secondary, second quintile, male (%)",,1,3187
"UIS: Total net attendance rate, lower secondary, middle quintile, both sexes (%)",,1,3188
"UIS: Total net attendance rate, lower secondary, middle quintile, female (%)",,1,3189
"UIS: Total net attendance rate, lower secondary, middle quintile, gender parity index (GPI)",,1,3190
"UIS: Total net attendance rate, lower secondary, middle quintile, male (%)",,1,3191
"UIS: Total net attendance rate, lower secondary, fourth quintile, both sexes (%)",,1,3192
"UIS: Total net attendance rate, lower secondary, fourth quintile, female (%)",,1,3193
"UIS: Total net attendance rate, lower secondary, fourth quintile, gender parity index (GPI)",,1,3194
"UIS: Total net attendance rate, lower secondary, fourth quintile, male (%)",,1,3195
"UIS: Total net attendance rate, lower secondary, richest quintile, both sexes (%)",,1,3196
"UIS: Total net attendance rate, lower secondary, richest quintile, female (%)",,1,3197
"UIS: Total net attendance rate, lower secondary, richest quintile, gender parity index (GPI)",,1,3198
"UIS: Total net attendance rate, lower secondary, richest quintile, male (%)",,1,3199
"UIS: Total net attendance rate, lower secondary, rural, both sexes (%)",,1,3200
"UIS: Total net attendance rate, lower secondary, rural, female (%)",,1,3201
"UIS: Total net attendance rate, lower secondary, rural, gender parity index (GPI)",,1,3202
"UIS: Total net attendance rate, lower secondary, rural, male (%)",,1,3203
"UIS: Total net attendance rate, lower secondary, urban, both sexes (%)",,1,3204
"UIS: Total net attendance rate, lower secondary, urban, female (%)",,1,3205
"UIS: Total net attendance rate, lower secondary, urban, gender parity index (GPI)",,1,3206
"UIS: Total net attendance rate, lower secondary, urban, male (%)",,1,3207
"New entrants to Grade 1 of primary education with early childhood education experience , both sexes (number)",,21,3208
"New entrants to Grade 1 of primary education with early childhood education experience, female (number)",,21,3209
"New entrants to Grade 1 of primary education, both sexes (number)",,21,3210
"New entrants to Grade 1 of primary education, female (number)",,21,3211
"Net enrolment rate, pre-primary, gender parity index (GPI)",,25,3212
"Net enrolment rate, primary, gender parity index (GPI)",,21,3213
"Net enrolment rate, lower secondary, both sexes (%)",,22,3214
"Net enrolment rate, lower secondary, female (%)",,22,3215
"Net enrolment rate, lower secondary, male (%)",,22,3216
"Net enrolment rate, secondary, gender parity index (GPI)",,22,3217
"Net enrolment rate, upper secondary, both sexes (%)",,22,3218
"Net enrolment rate, upper secondary, female (%)",,22,3219
"Net enrolment rate, upper secondary, male (%)",,22,3220
"Adjusted net enrolment rate, primary, gender parity index (GPI)",,21,3221
"Adjusted net enrolment rate, lower secondary, both sexes (%)",,22,3222
"Adjusted net enrolment rate, lower secondary, female (%)",,22,3223
"Adjusted net enrolment rate, lower secondary, gender parity index (GPI)",,22,3224
"Adjusted net enrolment rate, lower secondary, male (%)",,22,3225
"Adjusted net enrolment rate, upper secondary, both sexes (%)",,22,3226
"Adjusted net enrolment rate, upper secondary, female (%)",,22,3227
"Adjusted net enrolment rate, upper secondary, gender parity index (GPI)",,22,3228
"Adjusted net enrolment rate, upper secondary, male (%)",,22,3229
"Total net enrolment rate, primary, both sexes (%)",,21,3230
"Total net enrolment rate, primary, female (%)",,21,3231
"Total net enrolment rate, primary, gender parity index (GPI)",,21,3232
"Total net enrolment rate, primary, male (%)",,21,3233
"Total net enrolment rate, lower secondary, both sexes (%)",,22,3234
"Total net enrolment rate, lower secondary, female (%)",,22,3235
"Total net enrolment rate, lower secondary, gender parity index (GPI)",,22,3236
"Total net enrolment rate, lower secondary, male (%)",,22,3237
"Net intake rate to Grade 1 of primary education by under-age entrants (-1 year), both sexes (%)",,21,3238
"Net intake rate to Grade 1 of primary education by under-age entrants (-1 year), female (%)",,21,3239
"Net intake rate to Grade 1 of primary education by under-age entrants (-1 year), gender parity index (GPI)",,21,3240
"Net intake rate to Grade 1 of primary education by under-age entrants (-1 year), male (%)",,21,3241
"Net intake rate to Grade 1 of primary education by over-age entrants (+1 year), both sexes (%)",,21,3242
"Net intake rate to Grade 1 of primary education by over-age entrants (+1 year), female (%)",,21,3243
"Net intake rate to Grade 1 of primary education by over-age entrants (+1 year), gender parity index (GPI)",,21,3244
"Net intake rate to Grade 1 of primary education by over-age entrants (+1 year), male (%)",,21,3245
"Net intake rate to Grade 1 of primary education, gender parity index (GPI)",,21,3246
"Adjusted net intake rate to Grade 1 of primary education, both sexes (%)",,21,3247
"Adjusted net intake rate to Grade 1 of primary education, female (%)",,21,3248
"Adjusted net intake rate to Grade 1 of primary education, gender parity index (GPI)",,21,3249
"Adjusted net intake rate to Grade 1 of primary education, male (%)",,21,3250
"Percentage of students enrolled in primary education who are over-age, both sexes (%)",,21,3251
"Percentage of female students enrolled in primary education who are over-age, female (%)",,21,3252
"Percentage of male students enrolled in primary education who are over-age, male (%)",,21,3253
"Over-age enrolment ratio in primary education, both sexes (%)",,21,3254
"Over-age enrolment ratio in primary education, female (%)",,21,3255
"Over-age enrolment ratio in primary education, male (%)",,21,3256
"Total outbound internationally mobile tertiary students studying abroad, all countries, both sexes (number)",,23,3257
"Out-of-school children of primary school age in pre-primary education, both sexes (number)",,21,3258
"Out-of-school children of primary school age in pre-primary education, female (number)",,21,3259
"Out-of-school children of primary school age in pre-primary education, male (number)",,21,3260
"Out-of-school adolescents of lower secondary school age, both sexes (number)",,22,3261
"Out-of-school adolescents of lower secondary school age, female (number)",,22,3262
"Out-of-school adolescents of lower secondary school age, male (number)",,22,3263
"Out-of-school youth of upper secondary school age, both sexes (number)",,22,3264
"Out-of-school youth of upper secondary school age, female (number)",,22,3265
"Out-of-school youth of upper secondary school age, male (number)",,22,3266
"Outbound mobility ratio, all regions, both sexes (%)",,23,3267
Percentage of enrolment in early childhood education programmes in private institutions (%),,24,3268
Percentage of enrolment in early childhood educational development programmes in private institutions (%),,24,3269
Percentage of enrolment in lower secondary education in private institutions (%),,22,3270
Percentage of enrolment in upper secondary education in private institutions (%),,22,3271
Percentage of enrolment in post-secondary non-tertiary education in private institutions (%),,36,3272
Pupil/qualified teacher ratio in pre-primary education (headcount basis),,8,3273
Pupil/trained teacher ratio in pre-primary education (headcount basis),,8,3274
Pupil/qualified teacher ratio in primary education (headcount basis),,8,3275
Pupil/trained teacher ratio in primary education (headcount basis),,8,3276
Pupil-teacher ratio in lower secondary education (headcount basis),,8,3277
Pupil/qualified teacher ratio in lower secondary (headcount basis),,8,3278
Pupil/trained teacher ratio in lower secondary education (headcount basis),,8,3279
Pupil/qualified teacher ratio in secondary (headcount basis),,8,3280
Pupil/trained teacher ratio in secondary education (headcount basis),,8,3281
Pupil-teacher ratio in upper secondary education (headcount basis),,8,3282
Pupil/qualified teacher ratio in upper secondary (headcount basis),,8,3283
Pupil/trained teacher ratio in upper secondary education (headcount basis),,8,3284
Pupil-teacher ratio in tertiary education (headcount basis),,8,3285
"Percentage of teachers in pre-primary education who are qualified, both sexes (%)",,8,3286
"Percentage of teachers in primary education who are qualified, both sexes (%)",,8,3287
"Percentage of teachers in lower secondary education who are qualified, both sexes (%)",,8,3288
"Percentage of teachers in secondary education who are qualified, both sexes (%)",,8,3289
"Percentage of teachers in upper secondary education who are qualified, both sexes (%)",,8,3290
"Repeaters in primary education, all grades, both sexes (number)",,21,3291
"Repeaters in primary education, all grades, female (number)",,21,3292
"Repeaters in Grade 1 of primary education, both sexes (number)",,21,3293
"Repeaters in Grade 1 of primary education, female (number)",,21,3294
"Repeaters in Grade 2 of primary education, both sexes (number)",,21,3295
"Repeaters in Grade 2 of primary education, female (number)",,21,3296
"Repeaters in Grade 3 of primary education, both sexes (number)",,21,3297
"Repeaters in Grade 3 of primary education, female (number)",,21,3298
"Repeaters in Grade 4 of primary education, both sexes (number)",,21,3299
"Repeaters in Grade 4 of primary education, female (number)",,21,3300
"Repeaters in Grade 5 of primary education, both sexes (number)",,21,3301
"Repeaters in Grade 5 of primary education, female (number)",,21,3302
"Repeaters in Grade 6 of primary education, both sexes (number)",,21,3303
"Repeaters in Grade 6 of primary education, female (number)",,21,3304
"Repeaters in Grade 7 of primary education, both sexes (number)",,21,3305
"Repeaters in Grade 7 of primary education, female (number)",,21,3306
"Repeaters in lower secondary general education, all grades, both sexes (number)",,22,3307
"Repeaters in lower secondary general education, all grades, female (number)",,22,3308
"Repeaters in Grade 1 of lower secondary general education, both sexes (number)",,22,3309
"Repeaters in Grade 1 of lower secondary general education, female (number)",,22,3310
"Repeaters in Grade 2 of lower secondary general education, both sexes (number)",,22,3311
"Repeaters in Grade 2 of lower secondary general education, female (number)",,22,3312
"Repeaters in Grade 3 of lower secondary general education, both sexes (number)",,22,3313
"Repeaters in Grade 3 of lower secondary general education, female (number)",,22,3314
"Repeaters in Grade 4 of lower secondary general education, both sexes (number)",,22,3315
"Repeaters in Grade 4 of lower secondary general education, female (number)",,22,3316
"Repeaters in Grade 5 of lower secondary general education, both sexes (number)",,22,3317
"Repeaters in Grade 5 of lower secondary general education, female (number)",,22,3318
"Repeaters in Grade 6 of lower secondary general education, both sexes (number)",,22,3319
"Repeaters in Grade 6 of lower secondary general education, female (number)",,22,3320
"Percentage of repeaters in Grade 1 of primary education, both sexes (%)",,21,3321
"Percentage of repeaters in Grade 1 of primary education, female (%)",,21,3322
"Percentage of repeaters in Grade 1 of primary education, male (%)",,21,3323
"Percentage of repeaters in Grade 2 of primary education, both sexes (%)",,21,3324
"Percentage of repeaters in Grade 2 of primary education, female (%)",,21,3325
"Percentage of repeaters in Grade 2 of primary education, male (%)",,21,3326
"Percentage of repeaters in Grade 3 of primary education, both sexes (%)",,21,3327
"Percentage of repeaters in Grade 3 of primary education, female (%)",,21,3328
"Percentage of repeaters in Grade 3 of primary education, male (%)",,21,3329
"Percentage of repeaters in Grade 4 of primary education, both sexes (%)",,21,3330
"Percentage of repeaters in Grade 4 of primary education, female (%)",,21,3331
"Percentage of repeaters in Grade 4 of primary education, male (%)",,21,3332
"Percentage of repeaters in Grade 5 of primary education, both sexes (%)",,21,3333
"Percentage of repeaters in Grade 5 of primary education, female (%)",,21,3334
"Percentage of repeaters in Grade 5 of primary education, male (%)",,21,3335
"Percentage of repeaters in Grade 6 of primary education, both sexes (%)",,21,3336
"Percentage of repeaters in Grade 6 of primary education, female (%)",,21,3337
"Percentage of repeaters in Grade 6 of primary education, male (%)",,21,3338
"Percentage of repeaters in Grade 7 of primary education, both sexes (%)",,21,3339
"Percentage of repeaters in Grade 7 of primary education, female (%)",,21,3340
"Percentage of repeaters in Grade 7 of primary education, male (%)",,21,3341
"Percentage of repeaters in primary education, all grades, gender parity index (GPI)",,21,3342
"Percentage of repeaters in lower secondary general education, all grades, both sexes (%)",,22,3343
"Percentage of repeaters in lower secondary general education, all grades, female (%)",,22,3344
"Percentage of repeaters in Grade 1 of lower secondary general education, both sexes (%)",,22,3345
"Percentage of repeaters in Grade 1 of lower secondary general education, female (%)",,22,3346
"Percentage of repeaters in Grade 1 of lower secondary general education, male (%)",,22,3347
"Percentage of repeaters in Grade 2 of lower secondary general education, both sexes (%)",,22,3348
"Percentage of repeaters in Grade 2 of lower secondary general education, female (%)",,22,3349
"Percentage of repeaters in Grade 2 of lower secondary general education, male (%)",,22,3350
"Percentage of repeaters in Grade 3 of lower secondary general education, both sexes (%)",,22,3351
"Percentage of repeaters in Grade 3 of lower secondary general education, female (%)",,22,3352
"Percentage of repeaters in Grade 3 of lower secondary general education, male (%)",,22,3353
"Percentage of repeaters in Grade 4 of lower secondary general education, both sexes (%)",,22,3354
"Percentage of repeaters in Grade 4 of lower secondary general education, female (%)",,22,3355
"Percentage of repeaters in Grade 4 of lower secondary general education, male (%)",,22,3356
"Percentage of repeaters in Grade 5 of lower secondary general education, both sexes (%)",,22,3357
"Percentage of repeaters in Grade 5 of lower secondary general education, female (%)",,22,3358
"Percentage of repeaters in Grade 5 of lower secondary general education, male (%)",,22,3359
"Percentage of repeaters in Grade 6 of lower secondary general education, both sexes (%)",,22,3360
"Percentage of repeaters in Grade 6 of lower secondary general education, female (%)",,22,3361
"Percentage of repeaters in Grade 6 of lower secondary general education, male (%)",,22,3362
"Percentage of repeaters in lower secondary education, all grades, gender parity index (GPI)",,22,3363
"Percentage of repeaters in lower secondary general education, all grades, male (%)",,22,3364
"Repetition rate in primary education (all grades), both sexes (%)",,21,3365
"Repetition rate in primary education (all grades), female (%)",,21,3366
"Repetition rate in Grade 1 of primary education, both sexes (%)",,21,3367
"Repetition rate in Grade 1 of primary education, female (%)",,21,3368
"Repetition rate in Grade 1 of primary education, male (%)",,21,3369
"Repetition rate in Grade 2 of primary education, both sexes (%)",,21,3370
"Repetition rate in Grade 2 of primary education, female (%)",,21,3371
"Repetition rate in Grade 2 of primary education, male (%)",,21,3372
"Repetition rate in Grade 3 of primary education, both sexes (%)",,21,3373
"Repetition rate in Grade 3 of primary education, female (%)",,21,3374
"Repetition rate in Grade 3 of primary education, male (%)",,21,3375
"Repetition rate in Grade 4 of primary education, both sexes (%)",,21,3376
"Repetition rate in Grade 4 of primary education, female (%)",,21,3377
"Repetition rate in Grade 4 of primary education, male (%)",,21,3378
"Repetition rate in Grade 5 of primary education, both sexes (%)",,21,3379
"Repetition rate in Grade 5 of primary education, female (%)",,21,3380
"Repetition rate in Grade 5 of primary education, male (%)",,21,3381
"Repetition rate in Grade 6 of primary education, both sexes (%)",,21,3382
"Repetition rate in Grade 6 of primary education, female (%)",,21,3383
"Repetition rate in Grade 6 of primary education, male (%)",,21,3384
"Repetition rate in Grade 7 of primary education, both sexes (%)",,21,3385
"Repetition rate in Grade 7 of primary education, female (%)",,21,3386
"Repetition rate in Grade 7 of primary education, male (%)",,21,3387
"Repetition rate in primary education (all grades), male (%)",,21,3388
"Repetition rate in lower secondary general education (all grades), both sexes (%)",,22,3389
"Repetition rate in lower secondary general education (all grades), female (%)",,22,3390
"Repetition rate in Grade 1 of lower secondary general education, both sexes (%)",,22,3391
"Repetition rate in Grade 1 of lower secondary general education, female (%)",,22,3392
"Repetition rate in Grade 1 of lower secondary general education, male (%)",,22,3393
"Repetition rate in Grade 2 of lower secondary general education, both sexes (%)",,22,3394
"Repetition rate in Grade 2 of lower secondary general education, female (%)",,22,3395
"Repetition rate in Grade 2 of lower secondary general education, male (%)",,22,3396
"Repetition rate in Grade 3 of lower secondary general education, both sexes (%)",,22,3397
"Repetition rate in Grade 3 of lower secondary general education, female (%)",,22,3398
"Repetition rate in Grade 3 of lower secondary general education, male (%)",,22,3399
"Repetition rate in Grade 4 of lower secondary general education, both sexes (%)",,22,3400
"Repetition rate in Grade 4 of lower secondary general education, female (%)",,22,3401
"Repetition rate in Grade 4 of lower secondary general education, male (%)",,22,3402
"Repetition rate in Grade 5 of lower secondary general education, both sexes (%)",,22,3403
"Repetition rate in Grade 5 of lower secondary general education, female (%)",,22,3404
"Repetition rate in Grade 5 of lower secondary general education, male (%)",,22,3405
"Repetition rate in lower secondary general education (all grades), male (%)",,22,3406
"Rate of out-of-school children of primary school age in pre-primary education, both sexes (%)",,21,3407
"Rate of out-of-school children of primary school age in pre-primary education, female (%)",,21,3408
"Rate of out-of-school children of primary school age in pre-primary education, male (%)",,21,3409
"Rate of out-of-school children of primary school age, both sexes (%)",,21,3410
"Rate of out-of-school children of primary school age, female (%)",,21,3411
"Rate of out-of-school children of primary school age, male (%)",,21,3412
"Rate of out-of-school adolescents of lower secondary school age, both sexes (%)",,22,3413
"Rate of out-of-school adolescents of lower secondary school age, female (%)",,22,3414
"Rate of out-of-school adolescents of lower secondary school age, male (%)",,22,3415
"Rate of out-of-school youth of upper secondary school age, both sexes (%)",,22,3416
"Rate of out-of-school youth of upper secondary school age, female (%)",,22,3417
"Rate of out-of-school youth of upper secondary school age, male (%)",,22,3418
"UIS: Rate of out-of-school children of primary school age, both sexes (household survey data) (%)",,1,3419
"UIS: Rate of out-of-school children of primary school age, female (household survey data) (%)",,1,3420
"UIS: Rate of out-of-school children of primary school age, male (household survey data) (%)",,1,3421
"UIS: Rate of out-of-school children of primary school age, poorest quintile, both sexes (household survey data) (%)",,1,3422
"UIS: Rate of out-of-school children of primary school age, poorest quintile, female (household survey data) (%)",,1,3423
"UIS: Rate of out-of-school children of primary school age, poorest quintile, male (household survey data) (%)",,1,3424
"UIS: Rate of out-of-school children of primary school age, second quintile, both sexes (household survey data) (%)",,1,3425
"UIS: Rate of out-of-school children of primary school age, second quintile, female (household survey data) (%)",,1,3426
"UIS: Rate of out-of-school children of primary school age, second quintile, male (household survey data) (%)",,1,3427
"UIS: Rate of out-of-school children of primary school age, middle quintile, both sexes (household survey data) (%)",,1,3428
"UIS: Rate of out-of-school children of primary school age, middle quintile, female (household survey data) (%)",,1,3429
"UIS: Rate of out-of-school children of primary school age, middle quintile, male (household survey data) (%)",,1,3430
"UIS: Rate of out-of-school children of primary school age, fourth quintile, both sexes (household survey data) (%)",,1,3431
"UIS: Rate of out-of-school children of primary school age, fourth quintile, female (household survey data) (%)",,1,3432
"UIS: Rate of out-of-school children of primary school age, fourth quintile, male (household survey data) (%)",,1,3433
"UIS: Rate of out-of-school children of primary school age, richest quintile, both sexes (household survey data) (%)",,1,3434
"UIS: Rate of out-of-school children of primary school age, richest quintile, female (household survey data) (%)",,1,3435
"UIS: Rate of out-of-school children of primary school age, richest quintile, male (household survey data) (%)",,1,3436
"UIS: Rate of out-of-school children of primary school age, rural, both sexes (household survey data) (%)",,1,3437
"UIS: Rate of out-of-school children of primary school age, rural, female (household survey data) (%)",,1,3438
"UIS: Rate of out-of-school children of primary school age, rural, male (household survey data) (%)",,1,3439
"UIS: Rate of out-of-school children of primary school age, urban, both sexes (household survey data) (%)",,1,3440
"UIS: Rate of out-of-school children of primary school age, urban, female (household survey data) (%)",,1,3441
"UIS: Rate of out-of-school children of primary school age, urban, male (household survey data) (%)",,1,3442
"UIS: Rate of out-of-school adolescents of lower secondary school age, both sexes (household survey data) (%)",,1,3443
"UIS: Rate of out-of-school adolescents of lower secondary school age, female (household survey data) (%)",,1,3444
"UIS: Rate of out-of-school adolescents of lower secondary school age, male (household survey data) (%)",,1,3445
"UIS: Rate of out-of-school adolescents of lower secondary school age, poorest quintile, both sexes (household survey data) (%)",,1,3446
"UIS: Rate of out-of-school adolescents of lower secondary school age, poorest quintile, female (household survey data) (%)",,1,3447
"UIS: Rate of out-of-school adolescents of lower secondary school age, poorest quintile, male (household survey data) (%)",,1,3448
"UIS: Rate of out-of-school adolescents of lower secondary school age, second quintile, both sexes (household survey data) (%)",,1,3449
"UIS: Rate of out-of-school adolescents of lower secondary school age, second quintile, female (household survey data) (%)",,1,3450
"UIS: Rate of out-of-school adolescents of lower secondary school age, second quintile, male (household survey data) (%)",,1,3451
