id,code,name,description,unit,short_unit,dataset_id,source_id
2747,UIS.DR.2.GPV.G2.F,"Drop-out rate from Grade 2 of lower secondary general education, female (%)",Proportion of female pupils from a cohort enrolled in a given grade at a given school year who are no longer enrolled in the following school year. Dropout rate by grade is calculated by subtracting the sum of promotion rate and repetition rate from 100.,%,%,0,18
2748,UIS.DR.2.GPV.G2.M,"Drop-out rate from Grade 2 of lower secondary general education, male (%)",Proportion of male pupils from a cohort enrolled in a given grade at a given school year who are no longer enrolled in the following school year. Dropout rate by grade is calculated by subtracting the sum of promotion rate and repetition rate from 100.,%,%,0,18
2749,UIS.DR.2.GPV.G2.T,"Drop-out rate from Grade 2 of lower secondary general education, both sexes (%)",Proportion of pupils from a cohort enrolled in a given grade at a given school year who are no longer enrolled in the following school year. Dropout rate by grade is calculated by subtracting the sum of promotion rate and repetition rate from 100.,%,%,0,18
2750,UIS.DR.2.GPV.G3.F,"Drop-out rate from Grade 3 of lower secondary general education, female (%)",Proportion of female pupils from a cohort enrolled in a given grade at a given school year who are no longer enrolled in the following school year. Dropout rate by grade is calculated by subtracting the sum of promotion rate and repetition rate from 100.,%,%,0,18
2751,UIS.DR.2.GPV.G3.M,"Drop-out rate from Grade 3 of lower secondary general education, male (%)",Proportion of male pupils from a cohort enrolled in a given grade at a given school year who are no longer enrolled in the following school year. Dropout rate by grade is calculated by subtracting the sum of promotion rate and repetition rate from 100.,%,%,0,18
2752,UIS.DR.2.GPV.G3.T,"Drop-out rate from Grade 3 of lower secondary general education, both sexes (%)",Proportion of pupils from a cohort enrolled in a given grade at a given school year who are no longer enrolled in the following school year. Dropout rate by grade is calculated by subtracting the sum of promotion rate and repetition rate from 100.,%,%,0,18
2753,UIS.DR.2.GPV.G4.F,"Drop-out rate from Grade 4 of lower secondary general education, female (%)",Proportion of female pupils from a cohort enrolled in a given grade at a given school year who are no longer enrolled in the following school year. Dropout rate by grade is calculated by subtracting the sum of promotion rate and repetition rate from 100.,%,%,0,18
2754,UIS.DR.2.GPV.G4.M,"Drop-out rate from Grade 4 of lower secondary general education, male (%)",Proportion of male pupils from a cohort enrolled in a given grade at a given school year who are no longer enrolled in the following school year. Dropout rate by grade is calculated by subtracting the sum of promotion rate and repetition rate from 100.,%,%,0,18
2755,UIS.DR.2.GPV.G4.T,"Drop-out rate from Grade 4 of lower secondary general education, both sexes (%)",Proportion of pupils from a cohort enrolled in a given grade at a given school year who are no longer enrolled in the following school year. Dropout rate by grade is calculated by subtracting the sum of promotion rate and repetition rate from 100.,%,%,0,18
2756,UIS.DR.2.GPV.G5.F,"Drop-out rate from Grade 5 of lower secondary general education, female (%)",Proportion of female pupils from a cohort enrolled in a given grade at a given school year who are no longer enrolled in the following school year. Dropout rate by grade is calculated by subtracting the sum of promotion rate and repetition rate from 100.,%,%,0,18
2757,UIS.DR.2.GPV.G5.M,"Drop-out rate from Grade 5 of lower secondary general education, male (%)",Proportion of male pupils from a cohort enrolled in a given grade at a given school year who are no longer enrolled in the following school year. Dropout rate by grade is calculated by subtracting the sum of promotion rate and repetition rate from 100.,%,%,0,18
2758,UIS.DR.2.GPV.G5.T,"Drop-out rate from Grade 5 of lower secondary general education, both sexes (%)",Proportion of pupils from a cohort enrolled in a given grade at a given school year who are no longer enrolled in the following school year. Dropout rate by grade is calculated by subtracting the sum of promotion rate and repetition rate from 100.,%,%,0,18
2759,UIS.DR.2.GPV.M,"Cumulative drop-out rate to the last grade of lower secondary general education, male (%)",Proportion of male pupils from a cohort enrolled in a given grade at a given school year who are no longer enrolled in the following school year. Cumulative dropout rate in lower secondary general education is calculated by subtracting the survival rate from 100 at a given grade.,%,%,0,18
2760,UIS.DR.2.GPV.T,"Cumulative drop-out rate to the last grade of lower secondary general education, both sexes (%)",Proportion of pupils from a cohort enrolled in a given grade at a given school year who are no longer enrolled in the following school year. Cumulative dropout rate in lower secondary general education is calculated by subtracting the survival rate from 100 at a given grade.,%,%,0,18
2761,UIS.E.0.F,"Enrolment in early childhood education, female (number)","Total number of female students enrolled in public and private early childhood education institutions (ISCED 0) regardless of age. Within ISCED 0, early childhood educational development programmes are targeted at children aged 0 to 2 years; and pre-primary education programmes are targeted at children aged 3 years until the age to start ISCED 1.",,,0,18
2762,UIS.E.0.PR.F,"Enrolment in early childhood education, private institutions, female (number)","Total number of females enrolled in private early childhood education institutions (ISCED 0) regardless of age. A private education institution is an institution that is controlled and managed by a non-governmental organization (e.g. a church, a trade union or a business enterprise, foreign or international agency), or its governing board consists mostly of members who have not been selected by a public agency. Within ISCED 0, early childhood educational development programmes are targeted at children aged 0 to 2 years; and pre-primary education programmes are targeted at children aged 3 years until the age to start ISCED 1.",,,0,18
2763,UIS.E.0.PR.T,"Enrolment in early childhood education, private institutions, both sexes (number)","Total number of individuals enrolled in private early childhood education institutions (ISCED 0) regardless of age. A private education institution is an institution that is controlled and managed by a non-governmental organization (e.g. a church, a trade union or a business enterprise, foreign or international agency), or its governing board consists mostly of members who have not been selected by a public agency. Within ISCED 0, early childhood educational development programmes are targeted at children aged 0 to 2 years; and pre-primary education programmes are targeted at children aged 3 years until the age to start ISCED 1.",,,0,18
2765,UIS.E.0.PU.T,"Enrolment in early childhood education, public institutions, both sexes (number)","Total number of individuals enrolled in public early childhood education institutions (ISCED 0) regardless of age. Public education institutions are controlled and managed directly by a public education authority or agency of the country where it is located or by a government agency directly or by a governing body (council, committee etc.), most of whose members are either appointed by a public authority of the country where it is located or elected by public franchise. Within ISCED 0, early childhood educational development programmes are targeted at children aged 0 to 2 years; and pre-primary education programmes are targeted at children aged 3 years until the age to start ISCED 1.",,,0,18
2764,UIS.E.0.PU.F,"Enrolment in early childhood education, public institutions, female (number)","Total number of females enrolled in public early childhood education institutions (ISCED 0) regardless of age. Public education institutions are controlled and managed directly by a public education authority or agency of the country where it is located or by a government agency directly or by a governing body (council, committee etc.), most of whose members are either appointed by a public authority of the country where it is located or elected by public franchise. Within ISCED 0, early childhood educational development programmes are targeted at children aged 0 to 2 years; and pre-primary education programmes are targeted at children aged 3 years until the age to start ISCED 1.",,,0,18
2766,UIS.E.0.T,"Enrolment in early childhood education, both sexes (number)","Total number of students enrolled in public and private early childhood education institutions (ISCED 0) regardless of age. Within ISCED 0, early childhood educational development programmes are targeted at children aged 0 to 2 years; and pre-primary education programmes are targeted at children aged 3 years until the age to start ISCED 1.",,,0,18
2767,UIS.E.01.F,"Enrolment in early childhood educational development programmes, female (number)","Total number of females enrolled in early childhood educational development institutions (ISCED 0.1) regardless of age. Within ISCED 0, early childhood educational development programmes are targeted at children aged 0 to 2 years; and pre-primary education programmes are targeted at children aged 3 years until the age to start ISCED 1.",,,0,18
2768,UIS.E.01.PR.F,"Enrolment in early childhood educational development programmes, private institutions, female (number)","Total number of females enrolled in private early childhood educational development institutions (ISCED 0.1) regardless of age. A private education institution is an institution that is controlled and managed by a non-governmental organization (e.g. a church, a trade union or a business enterprise, foreign or international agency), or its governing board consists mostly of members who have not been selected by a public agency. Within ISCED 0, early childhood educational development programmes are targeted at children aged 0 to 2 years; and pre-primary education programmes are targeted at children aged 3 years until the age to start ISCED 1.",,,0,18
2769,UIS.E.01.PR.T,"Enrolment in early childhood educational development programmes, private institutions, both sexes (number)","Total number of individuals enrolled in private early childhood educational development institutions (ISCED 0.1) regardless of age. A private education institution is an institution that is controlled and managed by a non-governmental organization (e.g. a church, a trade union or a business enterprise, foreign or international agency), or its governing board consists mostly of members who have not been selected by a public agency. Within ISCED 0, early childhood educational development programmes are targeted at children aged 0 to 2 years; and pre-primary education programmes are targeted at children aged 3 years until the age to start ISCED 1.",,,0,18
2770,UIS.E.01.PU.F,"Enrolment in early childhood educational development programmes, public institutions, female (number)","Total number of females enrolled in public early childhood educational development institutions (ISCED 0.1) regardless of age. Public education institutions are controlled and managed directly by a public education authority or agency of the country where it is located or by a government agency directly or by a governing body (council, committee etc.), most of whose members are either appointed by a public authority of the country where it is located or elected by public franchise. Within ISCED 0, early childhood educational development programmes are targeted at children aged 0 to 2 years; and pre-primary education programmes are targeted at children aged 3 years until the age to start ISCED 1.",,,0,18
2771,UIS.E.01.PU.T,"Enrolment in early childhood educational development programmes, public institutions, both sexes (number)","Total number of individuals enrolled in public early childhood educational development institutions (ISCED 0.1) regardless of age. Public education institutions are controlled and managed directly by a public education authority or agency of the country where it is located or by a government agency directly or by a governing body (council, committee etc.), most of whose members are either appointed by a public authority of the country where it is located or elected by public franchise. Within ISCED 0, early childhood educational development programmes are targeted at children aged 0 to 2 years; and pre-primary education programmes are targeted at children aged 3 years until the age to start ISCED 1.",,,0,18
2772,UIS.E.01.T,"Enrolment in early childhood educational development programmes, both sexes (number)","Total number of children enrolled in early childhood educational development institutions (ISCED 0.1) regardless of age. Within ISCED 0, early childhood educational development programmes are targeted at children aged 0 to 2 years; and pre-primary education programmes are targeted at children aged 3 years until the age to start ISCED 1.",,,0,18
2773,UIS.E.02.PR,"Enrolment in pre-primary education, private institutions, both sexes (number)","Total number of individuals enrolled in private pre-primary education institutions (ISCED 0.2) regardless of age. A private education institution is an institution that is controlled and managed by a non-governmental organization (e.g. a church, a trade union or a business enterprise, foreign or international agency), or its governing board consists mostly of members who have not been selected by a public agency. Within ISCED 0, early childhood educational development programmes are targeted at children aged 0 to 2 years; and pre-primary education programmes are targeted at children aged 3 years until the age to start ISCED 1.",,,0,18
2774,UIS.E.02.PR.F,"Enrolment in pre-primary education, private institutions, female (number)","Total number of females enrolled in private pre-primary education institutions (ISCED 0.2) regardless of age. A private education institution is an institution that is controlled and managed by a non-governmental organization (e.g. a church, a trade union or a business enterprise, foreign or international agency), or its governing board consists mostly of members who have not been selected by a public agency. Within ISCED 0, early childhood educational development programmes are targeted at children aged 0 to 2 years; and pre-primary education programmes are targeted at children aged 3 years until the age to start ISCED 1.",,,0,18
2775,UIS.E.02.PU,"Enrolment in pre-primary education, public institutions, both sexes (number)","Total number of individuals enrolled in public pre-primary education institutions (ISCED 0.2) regardless of age. Public education Institutions are controlled and managed directly by a public education authority or agency of the country where it is located or by a government agency directly or by a governing body (council, committee etc.), most of whose members are either appointed by a public authority of the country where it is located or elected by public franchise. Within ISCED 0, early childhood educational development programmes are targeted at children aged 0 to 2 years; and pre-primary education programmes are targeted at children aged 3 years until the age to start ISCED 1.",,,0,18
2776,UIS.E.02.PU.F,"Enrolment in pre-primary education, public institutions, female (number)","Total number of females enrolled in public pre-primary education institutions (ISCED 0.2) regardless of age. Public education Institutions are controlled and managed directly by a public education authority or agency of the country where it is located or by a government agency directly or by a governing body (council, committee etc.), most of whose members are either appointed by a public authority of the country where it is located or elected by public franchise. Within ISCED 0, early childhood educational development programmes are targeted at children aged 0 to 2 years; and pre-primary education programmes are targeted at children aged 3 years until the age to start ISCED 1.",,,0,18
2777,UIS.E.1.G1,"Enrolment in Grade 1 of primary education, both sexes (number)",Total number of students enrolled in Grade 1 of primary education regardless of age.,,,0,18
2778,UIS.E.1.G1.F,"Enrolment in Grade 1 of primary education, female (number)",Total number of female students enrolled in Grade 1 of primary education regardless of age.,,,0,18
2779,UIS.E.1.G2,"Enrolment in Grade 2 of primary education, both sexes (number)",Total number of students enrolled in Grade 2 of primary education regardless of age.,,,0,18
2780,UIS.E.1.G2.F,"Enrolment in Grade 2 of primary education, female (number)",Total number of female students enrolled in Grade 2 of primary education regardless of age.,,,0,18
2781,UIS.E.1.G3,"Enrolment in Grade 3 of primary education, both sexes (number)",Total number of students enrolled in Grade 3 of primary education regardless of age.,,,0,18
2782,UIS.E.1.G3.F,"Enrolment in Grade 3 of primary education, female (number)",Total number of female students enrolled in Grade 3 of primary education regardless of age.,,,0,18
2783,UIS.E.1.G4,"Enrolment in Grade 4 of primary education, both sexes (number)",Total number of students enrolled in Grade 4 of primary education regardless of age.,,,0,18
2784,UIS.E.1.G4.F,"Enrolment in Grade 4 of primary education, female (number)",Total number of female students enrolled in Grade 4 of primary education regardless of age.,,,0,18
2785,UIS.E.1.G5,"Enrolment in Grade 5 of primary education, both sexes (number)",Total number of students enrolled in Grade 5 of primary education regardless of age.,,,0,18
2786,UIS.E.1.G5.F,"Enrolment in Grade 5 of primary education, female (number)",Total number of female students enrolled in Grade 5 of primary education regardless of age.,,,0,18
2787,UIS.E.1.G6,"Enrolment in Grade 6 of primary education, both sexes (number)",Total number of students enrolled in Grade 6 of primary education regardless of age.,,,0,18
2788,UIS.E.1.G6.F,"Enrolment in Grade 6 of primary education, female (number)",Total number of female students enrolled in Grade 6 of primary education regardless of age.,,,0,18
2789,UIS.E.1.G7,"Enrolment in Grade 7 of primary education, both sexes (number)",Total number of students enrolled in Grade 7 of primary education regardless of age.,,,0,18
2790,UIS.E.1.G7.F,"Enrolment in Grade 7 of primary education, female (number)",Total number of female students enrolled in Grade 7 of primary education regardless of age.,,,0,18
2791,UIS.E.1.GUK,"Enrolment in primary education, Grade unspecified, both sexes (number)",Total number of students enrolled in unspecified grades of primary education.,,,0,18
2792,UIS.E.1.GUK.F,"Enrolment in primary education, Grade unspecified, female (number)",Total number of female students enrolled in unspecified grades of primary education.,,,0,18
2793,UIS.E.1.PR,"Enrolment in primary education, private institutions, both sexes (number)","Total number of individuals enrolled in private primary education institutions regardless of age. A private education institution is an institution that is controlled and managed by a non-governmental organization (e.g. a church, a trade union or a business enterprise, foreign or international agency), or its governing board consists mostly of members who have not been selected by a public agency.",,,0,18
2794,UIS.E.1.PR.F,"Enrolment in primary education, private institutions, female (number)","Total number of females enrolled in private primary education institutions regardless of age. A private education institution is an institution that is controlled and managed by a non-governmental organization (e.g. a church, a trade union or a business enterprise, foreign or international agency), or its governing board consists mostly of members who have not been selected by a public agency.",,,0,18
2795,UIS.E.1.PU,"Enrolment in primary education, public institutions, both sexes (number)","Total number of individuals enrolled in public primary education institutions regardless of age. Public education Institutions are controlled and managed directly by a public education authority or agency of the country where it is located or by a government agency directly or by a governing body (council, committee etc.), most of whose members are either appointed by a public authority of the country where it is located or elected by public franchise.",,,0,18
2796,UIS.E.1.PU.F,"Enrolment in primary education, public institutions, female (number)","Total number of females enrolled in public primary education institutions regardless of age. Public education Institutions are controlled and managed directly by a public education authority or agency of the country where it is located or by a government agency directly or by a governing body (council, committee etc.), most of whose members are either appointed by a public authority of the country where it is located or elected by public franchise.",,,0,18
2797,UIS.E.2,"Enrolment in lower secondary education, both sexes (number)",Total number of students enrolled in public and private lower secondary education institutions regardless of age.,,,0,18
2798,UIS.E.2.F,"Enrolment in lower secondary education, female (number)",Total number of female students enrolled in public and private lower secondary education institutions regardless of age.,,,0,18
2799,UIS.E.2.GPV,"Enrolment in lower secondary general, both sexes (number)",Total number of students enrolled in general programmes at public and private lower secondary education institutions regardless of age.,,,0,18
2800,UIS.E.2.GPV.F,"Enrolment in lower secondary general, female (number)",Total number of female students enrolled in general programmes at public and private lower secondary education institutions regardless of age.,,,0,18
2801,UIS.E.2.GPV.G1.F,"Enrolment in Grade 1 of lower secondary general education, female (number)","Total number of female students enrolled in Grade 1 of lower secondary general education. General education is designed to develop learners’ general knowledge, skills and competencies and literacy and numeracy skills, often to prepare students for more advanced educational programmes at the same or higher ISCED levels and to lay the foundation for lifelong learning. General educational programmes are typically school- or college-based. General education includes educational programmes that are designed to prepare students for entry into vocational education, but that do not prepare for employment in a particular occupation or trade or class of occupations or trades, nor lead directly to a labour market relevant qualification.",,,0,18
2802,UIS.E.2.GPV.G1.T,"Enrolment in Grade 1 of lower secondary general education, both sexes (number)","Total number of students enrolled in Grade 1 of lower secondary general education. General education is designed to develop learners’ general knowledge, skills and competencies and literacy and numeracy skills, often to prepare students for more advanced educational programmes at the same or higher ISCED levels and to lay the foundation for lifelong learning. General educational programmes are typically school- or college-based. General education includes educational programmes that are designed to prepare students for entry into vocational education, but that do not prepare for employment in a particular occupation or trade or class of occupations or trades, nor lead directly to a labour market relevant qualification.",,,0,18
2803,UIS.E.2.GPV.G2.F,"Enrolment in Grade 2 of lower secondary general education, female (number)","Total number of female students enrolled in Grade 2 of lower secondary general education. General education is designed to develop learners’ general knowledge, skills and competencies and literacy and numeracy skills, often to prepare students for more advanced educational programmes at the same or higher ISCED levels and to lay the foundation for lifelong learning. General educational programmes are typically school- or college-based. General education includes educational programmes that are designed to prepare students for entry into vocational education, but that do not prepare for employment in a particular occupation or trade or class of occupations or trades, nor lead directly to a labour market relevant qualification.",,,0,18
2804,UIS.E.2.GPV.G2.T,"Enrolment in Grade 2 of lower secondary general education, both sexes (number)","Total number of students enrolled in Grade 2 of lower secondary general education. General education is designed to develop learners’ general knowledge, skills and competencies and literacy and numeracy skills, often to prepare students for more advanced educational programmes at the same or higher ISCED levels and to lay the foundation for lifelong learning. General educational programmes are typically school- or college-based. General education includes educational programmes that are designed to prepare students for entry into vocational education, but that do not prepare for employment in a particular occupation or trade or class of occupations or trades, nor lead directly to a labour market relevant qualification.",,,0,18
2805,UIS.E.2.GPV.G3.F,"Enrolment in Grade 3 of lower secondary general education, female (number)","Total number of female students enrolled in Grade 3 of lower secondary general education. General education is designed to develop learners’ general knowledge, skills and competencies and literacy and numeracy skills, often to prepare students for more advanced educational programmes at the same or higher ISCED levels and to lay the foundation for lifelong learning. General educational programmes are typically school- or college-based. General education includes educational programmes that are designed to prepare students for entry into vocational education, but that do not prepare for employment in a particular occupation or trade or class of occupations or trades, nor lead directly to a labour market relevant qualification.",,,0,18
2806,UIS.E.2.GPV.G3.T,"Enrolment in Grade 3 of lower secondary general education, both sexes (number)","Total number of students enrolled in Grade 3 of lower secondary general education. General education is designed to develop learners’ general knowledge, skills and competencies and literacy and numeracy skills, often to prepare students for more advanced educational programmes at the same or higher ISCED levels and to lay the foundation for lifelong learning. General educational programmes are typically school- or college-based. General education includes educational programmes that are designed to prepare students for entry into vocational education, but that do not prepare for employment in a particular occupation or trade or class of occupations or trades, nor lead directly to a labour market relevant qualification.",,,0,18
2807,UIS.E.2.GPV.G4.F,"Enrolment in Grade 4 of lower secondary general education, female (number)","Total number of female students enrolled in Grade 4 of lower secondary general education. General education is designed to develop learners’ general knowledge, skills and competencies and literacy and numeracy skills, often to prepare students for more advanced educational programmes at the same or higher ISCED levels and to lay the foundation for lifelong learning. General educational programmes are typically school- or college-based. General education includes educational programmes that are designed to prepare students for entry into vocational education, but that do not prepare for employment in a particular occupation or trade or class of occupations or trades, nor lead directly to a labour market relevant qualification.",,,0,18
2808,UIS.E.2.GPV.G4.T,"Enrolment in Grade 4 of lower secondary general education, both sexes (number)","Total number of students enrolled in Grade 4 of lower secondary general education. General education is designed to develop learners’ general knowledge, skills and competencies and literacy and numeracy skills, often to prepare students for more advanced educational programmes at the same or higher ISCED levels and to lay the foundation for lifelong learning. General educational programmes are typically school- or college-based. General education includes educational programmes that are designed to prepare students for entry into vocational education, but that do not prepare for employment in a particular occupation or trade or class of occupations or trades, nor lead directly to a labour market relevant qualification.",,,0,18
2809,UIS.E.2.GPV.G5.F,"Enrolment in Grade 5 of lower secondary general education, female (number)","Total number of female students enrolled in Grade 5 of lower secondary general education. General education is designed to develop learners’ general knowledge, skills and competencies and literacy and numeracy skills, often to prepare students for more advanced educational programmes at the same or higher ISCED levels and to lay the foundation for lifelong learning. General educational programmes are typically school- or college-based. General education includes educational programmes that are designed to prepare students for entry into vocational education, but that do not prepare for employment in a particular occupation or trade or class of occupations or trades, nor lead directly to a labour market relevant qualification.",,,0,18
2810,UIS.E.2.GPV.G5.T,"Enrolment in Grade 5 of lower secondary general education, both sexes (number)","Total number of students enrolled in Grade 5 of lower secondary general education. General education is designed to develop learners’ general knowledge, skills and competencies and literacy and numeracy skills, often to prepare students for more advanced educational programmes at the same or higher ISCED levels and to lay the foundation for lifelong learning. General educational programmes are typically school- or college-based. General education includes educational programmes that are designed to prepare students for entry into vocational education, but that do not prepare for employment in a particular occupation or trade or class of occupations or trades, nor lead directly to a labour market relevant qualification.",,,0,18
2811,UIS.E.2.GPV.G6.F,"Enrolment in Grade 6 of lower secondary general education, female (number)","Total number of female students enrolled in Grade 6 of lower secondary general education. General education is designed to develop learners’ general knowledge, skills and competencies and literacy and numeracy skills, often to prepare students for more advanced educational programmes at the same or higher ISCED levels and to lay the foundation for lifelong learning. General educational programmes are typically school- or college-based. General education includes educational programmes that are designed to prepare students for entry into vocational education, but that do not prepare for employment in a particular occupation or trade or class of occupations or trades, nor lead directly to a labour market relevant qualification.",,,0,18
2812,UIS.E.2.GPV.G6.T,"Enrolment in Grade 6 of lower secondary general education, both sexes (number)","Total number of students enrolled in Grade 6 of lower secondary general education. General education is designed to develop learners’ general knowledge, skills and competencies and literacy and numeracy skills, often to prepare students for more advanced educational programmes at the same or higher ISCED levels and to lay the foundation for lifelong learning. General educational programmes are typically school- or college-based. General education includes educational programmes that are designed to prepare students for entry into vocational education, but that do not prepare for employment in a particular occupation or trade or class of occupations or trades, nor lead directly to a labour market relevant qualification.",,,0,18
2813,UIS.E.2.GPV.GUK.F,"Enrolment in lower secondary general education, Grade unspecified, female (number)","Total number of female students enrolled in lower secondary general education (grade unspecified). General education is designed to develop learners’ general knowledge, skills and competencies and literacy and numeracy skills, often to prepare students for more advanced educational programmes at the same or higher ISCED levels and to lay the foundation for lifelong learning. General educational programmes are typically school- or college-based. General education includes educational programmes that are designed to prepare students for entry into vocational education, but that do not prepare for employment in a particular occupation or trade or class of occupations or trades, nor lead directly to a labour market relevant qualification.",,,0,18
2814,UIS.E.2.GPV.GUK.T,"Enrolment in lower secondary general education, Grade unspecified, both sexes (number)","Total number of students enrolled in lower secondary general education (grade unspecified). General education is designed to develop learners’ general knowledge, skills and competencies and literacy and numeracy skills, often to prepare students for more advanced educational programmes at the same or higher ISCED levels and to lay the foundation for lifelong learning. General educational programmes are typically school- or college-based. General education includes educational programmes that are designed to prepare students for entry into vocational education, but that do not prepare for employment in a particular occupation or trade or class of occupations or trades, nor lead directly to a labour market relevant qualification.",,,0,18
2815,UIS.E.2.PR,"Enrolment in lower secondary education, private institutions, both sexes (number)","Total number of individuals enrolled in private lower secondary education institutions regardless of age. A private education institution is an institution that is controlled and managed by a non-governmental organization (e.g. a church, a trade union or a business enterprise, foreign or international agency), or its governing board consists mostly of members who have not been selected by a public agency.",,,0,18
2816,UIS.E.2.PR.F,"Enrolment in lower secondary education, private institutions, female (number)","Total number of females enrolled in private lower secondary education institutions regardless of age. A private education institution is an institution that is controlled and managed by a non-governmental organization (e.g. a church, a trade union or a business enterprise, foreign or international agency), or its governing board consists mostly of members who have not been selected by a public agency.",,,0,18
2817,UIS.E.2.PU,"Enrolment in lower secondary education, public institutions, both sexes (number)","Total number of individuals enrolled in public lower secondary education institutions regardless of age. Public education Institutions are controlled and managed directly by a public education authority or agency of the country where it is located or by a government agency directly or by a governing body (council, committee etc.), most of whose members are either appointed by a public authority of the country where it is located or elected by public franchise.",,,0,18
2818,UIS.E.2.PU.F,"Enrolment in lower secondary education, public institutions, female (number)","Total number of females enrolled in public lower secondary education institutions regardless of age. Public education Institutions are controlled and managed directly by a public education authority or agency of the country where it is located or by a government agency directly or by a governing body (council, committee etc.), most of whose members are either appointed by a public authority of the country where it is located or elected by public franchise.",,,0,18
2819,UIS.E.2.V,"Enrolment in lower secondary vocational, both sexes (number)",Total number of students enrolled in vocational programmes at public and private lower secondary education institutions regardless of age.,,,0,18
2820,UIS.E.2.V.F,"Enrolment in lower secondary vocational, female (number)",Total number of female students enrolled in vocational programmes at public and private lower secondary education institutions regardless of age.,,,0,18
2821,UIS.E.23.PR,"Enrolment in secondary education, private institutions, both sexes (number)","Total number of individuals enrolled in private secondary education institutions regardless of age. A private education institution is an institution that is controlled and managed by a non-governmental organization (e.g. a church, a trade union or a business enterprise, foreign or international agency), or its governing board consists mostly of members who have not been selected by a public agency.",,,0,18
2822,UIS.E.23.PR.F,"Enrolment in secondary education, private institutions, female (number)","Total number of females enrolled in private secondary education institutions regardless of age. A private education institution is an institution that is controlled and managed by a non-governmental organization (e.g. a church, a trade union or a business enterprise, foreign or international agency), or its governing board consists mostly of members who have not been selected by a public agency.",,,0,18
2823,UIS.E.23.PU,"Enrolment in secondary education, public institutions, both sexes (number)","Total number of individuals enrolled in public secondary education institutions regardless of age. Public education Institutions are controlled and managed directly by a public education authority or agency of the country where it is located or by a government agency directly or by a governing body (council, committee etc.), most of whose members are either appointed by a public authority of the country where it is located or elected by public franchise.",,,0,18
2824,UIS.E.23.PU.F,"Enrolment in secondary education, public institutions, female (number)","Total number of females enrolled in public secondary education institutions regardless of age. Public education Institutions are controlled and managed directly by a public education authority or agency of the country where it is located or by a government agency directly or by a governing body (council, committee etc.), most of whose members are either appointed by a public authority of the country where it is located or elected by public franchise.",,,0,18
2825,UIS.E.3,"Enrolment in upper secondary education, both sexes (number)",Total number of students enrolled in public and private upper secondary education institutions regardless of age.,,,0,18
2826,UIS.E.3.F,"Enrolment in upper secondary education, female (number)",Total number of female students enrolled in public and private upper secondary education institutions regardless of age.,,,0,18
2827,UIS.E.3.GPV,"Enrolment in upper secondary general, both sexes (number)",Total number of students enrolled in general programmes at public and private upper secondary education institutions regardless of age.,,,0,18
2828,UIS.E.3.GPV.F,"Enrolment in upper secondary general, female (number)",Total number of female students enrolled in general programmes at public and private upper secondary education institutions regardless of age.,,,0,18
2829,UIS.E.3.PR,"Enrolment in upper secondary education, private institutions, both sexes (number)","Total number of individuals enrolled in private upper secondary education institutions regardless of age. A private education institution is an institution that is controlled and managed by a non-governmental organization (e.g. a church, a trade union or a business enterprise, foreign or international agency), or its governing board consists mostly of members who have not been selected by a public agency.",,,0,18
2830,UIS.E.3.PR.F,"Enrolment in upper secondary education, private institutions, female (number)","Total number of females enrolled in private upper secondary education institutions regardless of age. A private education institution is an institution that is controlled and managed by a non-governmental organization (e.g. a church, a trade union or a business enterprise, foreign or international agency), or its governing board consists mostly of members who have not been selected by a public agency.",,,0,18
2831,UIS.E.3.PU,"Enrolment in upper secondary education, public institutions, both sexes (number)","Total number of individuals enrolled in public upper secondary education institutions regardless of age. Public education Institutions are controlled and managed directly by a public education authority or agency of the country where it is located or by a government agency directly or by a governing body (council, committee etc.), most of whose members are either appointed by a public authority of the country where it is located or elected by public franchise.",,,0,18
2832,UIS.E.3.PU.F,"Enrolment in upper secondary education, public institutions, female (number)","Total number of females enrolled in public upper secondary education institutions regardless of age. Public education Institutions are controlled and managed directly by a public education authority or agency of the country where it is located or by a government agency directly or by a governing body (council, committee etc.), most of whose members are either appointed by a public authority of the country where it is located or elected by public franchise.",,,0,18
2833,UIS.E.3.V,"Enrolment in upper secondary vocational, both sexes (number)",Total number of students enrolled in vocational programmes at public and private upper secondary education institutions regardless of age.,,,0,18
2834,UIS.E.3.V.F,"Enrolment in upper secondary vocational, female (number)",Total number of female students enrolled in vocational programmes at public and private upper secondary education institutions regardless of age.,,,0,18
2835,UIS.E.4,"Enrolment in post-secondary non-tertiary education, both sexes (number)",Total number of students enrolled in public and private post-secondary non-tertiary education institutions regardless of age.,,,0,18
2836,UIS.E.4.F,"Enrolment in post-secondary non-tertiary education, female (number)",Total number of female students enrolled in public and private post-secondary non-tertiary education institutions regardless of age.,,,0,18
2837,UIS.E.4.PR,"Enrolment in post-secondary non-tertiary education, private institutions, both sexes (number)","Total number of individuals enrolled in private post-secondary non-tertiary education institutions regardless of age. A private education institution is an institution that is controlled and managed by a non-governmental organization (e.g. a church, a trade union or a business enterprise, foreign or international agency), or its governing board consists mostly of members who have not been selected by a public agency.",,,0,18
2838,UIS.E.4.PR.F,"Enrolment in post-secondary non-tertiary education, private institutions, female (number)","Total number of females enrolled in private post-secondary non-tertiary education institutions regardless of age. A private education institution is an institution that is controlled and managed by a non-governmental organization (e.g. a church, a trade union or a business enterprise, foreign or international agency), or its governing board consists mostly of members who have not been selected by a public agency.",,,0,18
